x,y,place,population,surface,Environnement,Transports,Sécurité,Santé,Sports et loisirs,Culture,Enseignement,Commerces,Qualité de vie
-0.07229722,0.78868586,Rottelsheim,292,2.4,3.53,2.96,9.12,3.36,2.66,5.67,7.1,3.56,2.17
-0.10706835,0.71699435,Rottier,33,8.35,6.43,0.83,2.54,7.05,9.38,4.15,4.81,0.07,7.39
-0.16668083,0.7747914,Rou-Marson,599,12.93,2.67,7.62,1.14,2.46,4.8,5.68,0.64,0.78,0.68
-0.14489858,0.70478487,Rouairoux,337,28.7,0.0,4.43,3.83,2.65,7.21,1.4,8.09,3.63,9.29
-0.18660656,0.77796775,Rouans,2131,37.75,6.89,6.89,0.65,6.87,8.42,3.51,4.29,4.97,6.73
-0.11909184,0.8281562,Roubaix,96984,13.25,3.31,5.85,8.18,0.03,9.55,7.1,9.1,0.33,0.36
-0.14260569,0.7001427,Roubia,401,7.58,2.31,9.82,7.31,1.28,7.54,8.83,7.34,8.34,1.25
-0.08746004,0.7082596,Roubion,113,26.98,1.65,8.22,9.16,0.57,8.75,6.84,7.55,5.66,8.29
-0.1661401,0.80597883,Roucamps,145,5.54,8.91,7.16,2.56,5.8,0.87,0.23,4.1,1.91,4.93
-0.12036429,0.82191664,Roucourt,369,3.23,0.47,7.94,0.77,3.56,9.62,3.64,4.16,9.1,4.52
-0.11529829,0.8042467,Roucy,329,7.04,2.33,3.58,3.54,8.19,6.98,1.15,4.34,8.89,8.62
-0.20422567,0.7988469,Roudouallec,700,24.9,7.71,0.95,0.77,2.92,2.13,0.72,6.72,2.73,1.9
-0.10337835,0.784243,Rouécourt,58,7.89,8.03,5.07,6.43,7.76,1.24,4.04,1.84,0.34,6.36
-0.1673253,0.7007237,Rouède,236,6.26,5.42,4.85,4.3,6.26,7.42,7.05,0.26,9.79,6.04
-0.16864161,0.7995689,Rouellé,213,10.52,1.47,7.11,6.75,5.55,2.68,6.58,9.91,3.59,1.09
-0.104232684,0.77520484,Rouelles,27,6.61,9.91,6.11,7.65,8.59,7.02,0.28,7.27,1.68,5.28
-0.14561042,0.81014335,Rouen,106592,21.61,2.22,4.58,8.18,2.3,2.76,2.83,3.19,8.78,5.84
-0.15963238,0.79284835,Rouessé-Fontaine,222,12.53,8.16,1.09,2.01,9.02,4.77,5.74,2.86,8.16,5.96
-0.16414583,0.7907837,Rouessé-Vassé,739,31.77,7.75,4.0,6.53,2.0,3.5,2.9,3.18,3.73,9.06
-0.12874354,0.7081476,Rouet,46,24.86,4.73,3.35,8.96,0.3,1.03,3.97,8.69,2.75,2.53
-0.16324833,0.7902904,Rouez,715,33.58,3.51,3.47,6.03,1.11,4.71,3.31,8.98,0.22,8.81
-0.07833614,0.77520984,Rouffach,4187,40.06,2.02,3.91,6.84,2.74,2.75,7.88,5.28,7.98,8.24
-0.09819223,0.76425964,Rouffange,83,2.86,0.55,5.03,0.1,2.44,9.09,0.11,5.85,6.76,5.53
-0.1757727,0.74900824,Rouffiac,327,,9.02,4.5,,3.79,8.58,7.37,8.72,7.87,1.3
-0.17026135,0.740505,Rouffiac,114,9.86,4.01,2.59,9.74,6.1,9.86,9.58,9.51,5.32,3.12
-0.15009578,0.71247613,Rouffiac,521,,6.21,3.98,,7.64,7.28,5.14,9.63,7.88,6.07
-0.14607905,0.7319889,Rouffiac,237,23.26,6.88,4.61,4.39,5.66,2.86,8.32,4.41,2.34,5.28
-0.14926061,0.6990312,Rouffiac-d'Aude,340,5.56,7.21,8.1,3.56,0.2,2.27,7.87,9.72,1.99,8.87
-0.14670546,0.69428176,Rouffiac-des-Corbières,83,16.06,2.37,3.97,6.92,3.06,0.58,6.44,6.28,0.55,7.69
-0.15745173,0.7098613,Rouffiac-Tolosan,1404,4.73,0.75,2.59,7.38,2.45,3.55,9.64,5.02,5.1,4.02
-0.17648083,0.74289095,Rouffignac,361,14.67,4.19,8.9,9.96,4.24,4.77,9.57,1.85,1.68,5.04
-0.16737841,0.7313449,Rouffignac-de-Sigoulès,284,6.55,7.57,8.49,4.46,6.81,6.24,8.39,1.87,9.48,8.15
-0.1601296,0.7347373,Rouffignac-Saint-Cernin-de-Reilhac,1484,61.48,6.62,9.63,2.62,9.38,8.27,4.62,5.91,1.6,4.92
-0.17388041,0.804263,Rouffigny,281,6.82,6.89,2.1,0.69,9.07,9.02,3.43,3.04,6.09,9.3
-0.15555166,0.7293938,Rouffilhac,143,6.48,0.61,4.82,7.8,2.26,0.09,7.74,3.6,7.46,2.47
-0.11308787,0.7962336,Rouffy,94,5.77,2.64,1.1,0.62,5.37,3.34,6.37,8.21,3.86,0.98
-0.1797261,0.7872088,Rougé,2143,56.82,2.62,5.8,5.09,8.25,6.81,5.71,0.02,5.12,7.02
-0.14934655,0.8056198,Rouge-Perriers,230,4.17,0.31,5.35,5.01,4.25,7.3,5.25,7.3,9.71,4.65
-0.13126497,0.8225812,Rougefay,115,3.88,3.14,8.72,9.5,0.61,0.7,2.67,1.61,6.82,7.98
-0.08389219,0.7717476,Rougegoutte,894,8.43,2.57,7.56,4.5,0.65,1.77,6.56,1.07,0.6,8.4
-0.11432581,0.7740496,Rougemont,170,9.48,7.92,2.88,3.55,2.99,2.13,8.11,2.78,4.03,7.07
-0.090084456,0.7678932,Rougemont,1233,18.26,0.93,0.38,2.21,4.08,1.84,6.66,0.1,3.56,2.76
-0.082522534,0.77165145,Rougemont-le-Château,1198,16.84,8.2,4.2,7.62,0.86,1.71,0.47,7.91,4.99,6.06
-0.14994428,0.8094909,Rougemontiers,752,12.07,2.84,3.13,1.97,5.31,0.66,7.58,0.88,2.79,3.98
-0.09136186,0.7665742,Rougemontot,72,4.19,8.75,6.44,6.2,2.62,2.2,2.88,5.37,8.67,3.88
-0.14663728,0.7734785,Rougeou,102,7.87,2.07,6.33,2.39,5.36,7.43,8.68,9.19,1.17,7.9
-0.114594065,0.8117847,Rougeries,241,4.24,9.21,2.72,1.26,9.41,4.28,6.51,1.58,0.74,7.03
-0.09853709,0.77464014,Rougeux,141,9.88,0.89,4.37,3.81,9.02,8.9,8.89,5.22,3.57,2.94
-0.103757255,0.6975999,Rougiers,1063,20.93,4.78,5.34,3.83,2.88,6.89,6.56,8.68,6.66,0.88
-0.16609491,0.7444796,Rougnac,547,29.86,1.79,6.77,6.25,6.49,1.61,5.74,4.83,1.32,6.37
-0.13886718,0.7490783,Rougnat,541,41.43,2.59,6.4,5.26,4.9,2.15,5.61,6.3,0.08,8.92
-0.0960816,0.703918,Rougon,85,36.16,5.66,5.23,1.49,7.8,6.76,0.67,2.93,1.05,9.06
-0.09543177,0.7614794,Rouhe,73,4.12,0.4,4.71,8.24,3.41,9.29,7.3,3.27,7.82,9.63
-0.079829685,0.796031,Rouhling,1957,,1.63,3.7,,2.51,4.29,5.92,7.77,6.99,7.49
-0.17039339,0.7495567,Rouillac,1761,29.39,9.1,1.08,4.02,4.92,2.48,1.41,8.96,4.71,4.14
-0.18821421,0.79844093,Rouillac,366,16.11,2.85,5.36,5.57,6.32,8.8,0.19,9.02,9.94,8.86
-0.16706172,0.7603553,Rouillé,2128,52.09,2.53,1.77,9.22,4.55,7.56,4.67,3.46,8.3,1.75
-0.16082698,0.78740895,Rouillon,2101,9.17,3.4,1.42,0.42,3.14,0.39,2.78,0.3,1.91,3.08
-0.12326968,0.79160076,Rouilly,428,7.78,5.94,7.67,4.92,2.02,3.89,9.97,8.67,5.91,7.74
-0.11260607,0.78576696,Rouilly-Sacey,341,19.27,3.0,0.01,5.03,5.59,7.42,2.78,4.27,7.06,7.52
-0.11409393,0.7845162,Rouilly-Saint-Loup,505,11.38,5.84,8.34,8.11,3.06,5.2,6.25,4.92,8.17,3.92
-0.1355373,0.7036074,Roujan,1486,16.99,9.48,3.3,7.91,8.57,1.15,6.75,1.41,5.96,5.29
-0.09187169,0.7652204,Roulans,1005,8.34,5.73,1.39,4.29,7.58,9.36,4.62,7.65,1.61,8.05
-0.1574426,0.7949684,Roullée,220,20.14,5.28,6.41,2.27,0.6,7.67,9.5,0.59,9.09,7.49
-0.14946952,0.6997343,Roullens,416,8.19,8.95,6.74,8.47,3.24,2.96,4.64,2.76,6.99,9.93
-0.16969332,0.7460081,Roullet-Saint-Estèphe,3525,,8.96,1.05,,6.36,4.28,5.32,7.42,8.05,7.55
-0.16914612,0.8037809,Roullours,769,13.48,2.31,6.43,0.89,2.5,2.17,1.31,1.93,9.3,2.71
-0.16926064,0.728809,Roumagne,525,10.51,3.16,9.18,1.7,7.8,3.78,0.42,0.06,7.92,9.96
-0.14661665,0.811608,Roumare,1103,10.1,2.16,3.49,6.04,6.59,3.98,9.59,1.49,5.37,8.26
-0.16238889,0.7502921,Roumazières-Loubert,2781,46.55,1.86,5.37,8.85,8.96,4.03,7.74,6.27,6.44,6.22
-0.1479016,0.7107254,Roumégoux,186,13.56,5.15,7.14,5.64,7.82,3.55,7.2,8.69,0.34,2.19
-0.14578715,0.7289541,Roumégoux,214,13.48,3.9,7.48,5.38,0.99,5.25,2.91,0.57,5.88,8.91
-0.15400785,0.6988121,Roumengoux,127,6.84,3.95,0.89,1.84,1.04,0.52,1.52,0.45,9.19,3.09
-0.15299048,0.7055362,Roumens,202,3.53,7.24,0.26,5.87,3.96,1.0,1.03,6.71,0.17,5.53
-0.09945322,0.7047493,Roumoules,631,26.32,1.18,6.61,7.97,3.94,5.34,1.8,4.58,9.98,5.48
-0.0688997,0.78947484,Rountzenheim,976,,2.24,4.23,,3.8,8.29,0.41,3.73,7.21,7.89
-0.08571666,0.7978408,Roupeldange,376,2.64,0.22,8.06,4.15,4.07,1.34,1.09,8.14,3.9,0.89
-0.16159898,0.79721725,Rouperroux,176,9.83,8.1,7.71,6.5,9.9,0.37,6.9,8.57,1.9,7.14
-0.15675236,0.7906048,Rouperroux-le-Coquet,277,12.14,1.31,6.61,5.91,4.31,6.47,8.98,3.18,1.02,3.32
-0.12125694,0.81292784,Roupy,262,5.94,4.76,6.85,5.03,9.61,1.73,0.11,2.07,3.05,3.19
-0.08698784,0.70817673,Roure,167,39.65,1.13,0.74,3.13,4.57,9.33,6.42,6.93,8.22,6.2
-0.11108627,0.8196049,Rousies,4257,5.8,7.0,2.87,9.66,4.64,2.19,9.6,7.67,5.09,2.1
-0.15433688,0.75199234,Roussac,408,24.53,1.93,3.96,8.38,8.34,1.32,1.97,9.79,2.13,1.58
-0.114788264,0.7171255,Roussas,345,16.06,3.53,7.87,7.08,7.04,6.02,3.96,9.89,0.43,4.03
-0.17773132,0.7744081,Roussay,966,11.09,3.19,7.48,4.93,7.7,0.15,7.53,8.71,8.43,6.91
-0.15238923,0.7167554,Roussayrolles,63,5.38,7.87,4.04,5.75,6.52,7.04,8.36,4.4,4.27,6.44
-0.13139182,0.8053361,Rousseloy,336,3.92,3.32,1.01,1.7,5.69,3.16,2.04,1.0,9.0,2.34
-0.14623657,0.72192866,Roussennac,429,17.34,1.11,1.17,8.37,4.22,0.44,1.2,4.02,0.47,3.24
-0.13530536,0.8249011,Roussent,151,5.24,5.76,3.92,6.58,3.98,8.56,4.83,2.28,1.36,9.28
-0.13033539,0.7151636,Rousses,86,22.33,8.13,7.25,4.05,9.15,3.84,9.44,6.14,2.19,5.81
-0.10648343,0.6994732,Rousset,3617,19.58,9.22,9.28,5.59,8.56,0.45,2.53,7.95,6.95,0.79
-0.09680507,0.7158794,Rousset,176,16.65,2.89,5.18,0.38,0.13,3.53,2.1,3.27,2.62,1.97
-0.11161268,0.7165047,Rousset-les-Vignes,254,15.6,1.73,3.33,0.37,8.77,7.33,7.95,8.99,7.94,8.82
-0.106687695,0.7144112,Roussieux,22,9.58,6.62,6.49,4.17,2.25,7.65,6.81,3.89,8.28,2.52
-0.11265589,0.7333941,Roussillon,7437,11.86,0.09,4.93,7.17,3.34,9.12,9.57,4.38,1.52,6.16
-0.109782845,0.70725137,Roussillon,1161,30.26,2.19,2.67,0.16,0.08,0.76,4.16,2.37,7.56,7.08
-0.11728666,0.76312906,Roussillon-en-Morvan,310,30.66,6.36,9.33,7.34,5.19,3.13,2.23,7.5,8.41,3.18
-0.1509509,0.7583611,Roussines,393,,9.61,5.88,,4.97,5.4,0.44,7.91,5.16,1.78
-0.1623656,0.74713755,Roussines,301,16.05,7.46,8.76,8.46,7.41,3.96,7.81,4.18,9.32,9.73
-0.12467258,0.7830004,Rousson,381,5.67,1.86,9.97,9.9,0.17,8.9,2.77,8.17,6.77,2.26
-0.12346023,0.7141056,Rousson,3019,33.02,2.08,7.03,5.46,5.66,8.6,9.82,2.01,1.67,6.91
-0.08863422,0.8025565,Roussy-le-Village,962,12.63,9.34,7.91,3.07,6.31,2.74,4.11,3.24,6.76,8.12
-0.09661973,0.7631036,Routelle,473,3.0,8.59,2.77,3.55,5.16,4.27,5.3,1.98,2.37,7.1
-0.14852431,0.81587815,Routes,177,4.4,2.35,7.67,8.66,1.23,6.55,5.72,3.91,1.98,4.0
-0.15148316,0.69902676,Routier,225,11.87,2.13,5.81,7.73,0.08,7.35,3.45,0.73,0.49,0.47
-0.14974092,0.80980545,Routot,1115,6.53,2.45,2.36,6.44,1.5,6.64,8.28,7.68,9.94,9.33
-0.1517287,0.69609123,Rouvenac,154,12.77,2.72,9.02,3.95,1.24,0.54,1.56,0.79,4.84,1.28
-0.089280516,0.79278004,Rouves,86,3.67,8.86,3.2,4.59,5.49,2.66,5.89,5.17,0.35,7.48
-0.11716985,0.82139784,Rouvignies,588,3.29,7.65,9.8,9.66,9.06,2.07,6.38,5.35,1.3,9.17
-0.1263029,0.80295396,Rouville,267,6.93,4.57,5.8,6.96,6.5,1.03,8.74,8.42,4.52,7.84
-0.15162154,0.8143513,Rouville,508,9.72,5.98,5.39,9.0,5.0,0.33,2.71,1.42,2.92,8.14
-0.1285879,0.80761427,Rouvillers,249,12.18,8.95,9.66,8.3,1.37,2.32,1.32,5.36,4.4,4.92
-0.14393853,0.80322194,Rouvray,166,2.49,3.96,5.09,7.05,6.03,8.85,0.73,3.17,7.46,1.54
-0.12048775,0.77895164,Rouvray,284,7.64,1.15,0.42,6.6,7.46,6.14,3.65,0.88,3.16,2.21
-0.11656131,0.7700363,Rouvray,580,9.46,5.07,9.49,9.02,8.97,3.56,9.94,7.55,9.57,6.31
-0.14084943,0.8117309,Rouvray-Catillon,195,12.38,4.46,3.12,8.73,2.09,1.82,8.71,9.95,9.91,1.92
-0.1393045,0.7885095,Rouvray-Saint-Denis,360,19.58,5.95,5.94,7.21,3.63,1.56,1.01,9.53,4.41,6.95
-0.1436646,0.7888686,Rouvray-Saint-Florentin,179,9.51,9.74,3.52,6.4,7.48,5.98,3.19,3.87,2.34,5.41
-0.1423595,0.785118,Rouvray-Sainte-Croix,131,9.5,7.52,2.42,5.78,7.63,0.38,1.1,2.09,6.14,8.73
-0.1299272,0.8134815,Rouvrel,238,7.14,1.02,9.91,3.8,4.52,9.35,4.46,9.09,4.24,7.79
-0.16106893,0.8052798,Rouvres,197,,6.59,0.08,,0.32,5.71,6.53,9.79,3.42,9.25
-0.14290664,0.799076,Rouvres,775,16.46,7.66,5.38,0.09,6.5,6.33,8.33,4.11,3.4,6.85
-0.12841226,0.80066985,Rouvres,596,4.2,1.55,6.5,7.27,8.96,6.39,5.16,3.44,9.09,7.93
-0.124811746,0.80099154,Rouvres-en-Multien,481,8.12,9.67,2.76,0.15,7.39,4.9,3.94,1.78,7.73,4.57
-0.104788244,0.7652484,Rouvres-en-Plaine,866,14.61,3.44,3.51,1.17,3.9,0.72,0.63,7.25,6.44,3.29
-0.09452338,0.7990307,Rouvres-en-Woëvre,412,16.93,6.3,9.95,1.38,7.29,0.39,2.6,6.91,5.06,7.81
-0.09236638,0.782745,Rouvres-en-Xaintois,299,11.1,0.94,1.6,8.09,5.03,6.92,3.67,5.85,0.29,9.19
-0.095256604,0.78305405,Rouvres-la-Chétive,391,11.37,0.05,2.58,0.04,8.03,0.7,0.96,7.13,8.62,4.98
-0.14605346,0.76821893,Rouvres-les-Bois,361,31.05,5.41,3.64,2.48,8.27,1.13,0.6,6.17,8.18,5.5
-0.10640824,0.78315187,Rouvres-les-Vignes,122,8.24,1.36,6.54,5.42,3.66,1.54,5.77,5.22,9.66,8.07
-0.13614476,0.7887753,Rouvres-Saint-Jean,233,10.08,1.85,8.79,3.41,2.6,7.94,5.54,4.07,7.59,7.3
-0.11150922,0.76561797,Rouvres-sous-Meilly,104,4.45,0.61,4.48,8.62,5.19,7.02,3.72,5.36,7.79,2.0
-0.105226226,0.77626896,Rouvres-sur-Aube,102,20.43,2.35,5.94,7.09,7.61,3.02,9.44,6.52,1.94,3.92
-0.097019,0.7944371,Rouvrois-sur-Meuse,179,6.19,9.39,1.77,9.05,2.54,6.96,0.12,1.12,8.5,5.82
-0.09488578,0.801856,Rouvrois-sur-Othain,190,12.24,5.03,1.75,9.72,0.77,1.22,5.55,0.82,9.41,4.03
-0.12287672,0.82340854,Rouvroy,9077,,0.76,1.43,,7.43,2.21,1.02,4.03,5.07,6.91
-0.1196679,0.8134208,Rouvroy,425,5.1,8.37,3.64,8.24,8.66,8.44,7.75,1.79,4.34,4.52
-0.12665908,0.812949,Rouvroy-en-Santerre,218,7.45,0.03,0.9,2.21,7.28,4.06,8.07,9.66,5.82,2.76
-0.13086586,0.811462,Rouvroy-les-Merles,45,4.06,2.04,1.06,9.67,8.52,1.32,6.08,5.19,1.67,9.0
-0.10533053,0.8003888,Rouvroy-Ripont,2,11.76,7.16,0.81,6.42,9.42,8.52,5.63,8.61,0.35,5.41
-0.106741175,0.810524,Rouvroy-sur-Audry,539,9.19,1.62,0.68,9.99,6.17,6.73,3.88,4.55,8.33,6.15
-0.10241492,0.78469604,Rouvroy-sur-Marne,348,8.5,7.59,6.55,3.87,3.64,2.69,3.32,2.29,3.67,5.51
-0.1104714,0.8097966,Rouvroy-sur-Serre,51,3.89,1.99,7.09,7.17,6.2,5.78,9.87,8.53,8.85,7.32
-0.1693824,0.8086504,Rouxeville,299,5.76,1.62,1.25,0.11,8.65,1.37,1.46,1.43,1.83,7.19
-0.14416538,0.81819165,Rouxmesnil-Bouteilles,1774,5.75,7.86,5.76,4.68,2.7,5.17,7.96,1.29,6.27,4.28
-0.12417249,0.7640457,Rouy,585,35.97,5.17,4.51,1.12,4.75,8.78,1.41,5.63,2.62,4.43
-0.12388362,0.8126454,Rouy-le-Grand,103,3.72,1.62,4.72,3.91,6.93,3.23,0.7,1.83,5.57,0.97
-0.12396083,0.81259274,Rouy-le-Petit,125,3.34,9.11,7.22,9.91,5.85,1.54,3.04,9.11,1.46,2.88
-0.15324429,0.6926756,Rouze,88,9.58,2.59,0.86,1.06,7.03,2.91,6.83,6.64,7.4,7.46
-0.16321789,0.74702555,Rouzède,267,14.37,9.23,0.11,2.07,5.38,0.07,8.98,0.14,1.38,8.99
-0.1457588,0.72768384,Rouziers,122,8.72,5.72,5.51,1.78,8.78,0.47,4.37,8.71,7.65,3.92
-0.1564805,0.77792364,Rouziers-de-Touraine,1038,18.13,8.12,4.64,8.17,9.09,3.86,8.29,4.88,0.66,9.46
-0.085660376,0.7833784,Roville-aux-Chênes,294,8.69,5.87,6.34,1.66,9.06,1.04,3.42,9.01,7.66,3.8
-0.089088075,0.78515756,Roville-devant-Bayon,680,4.47,5.63,6.45,1.7,3.58,1.96,8.49,2.37,8.14,0.62
-0.105062045,0.7294589,Rovon,532,12.05,4.19,3.6,8.36,0.4,3.58,8.41,1.17,7.23,9.73
-0.13587585,0.8110797,Roy-Boissy,266,11.0,6.77,2.46,6.75,0.07,1.41,3.66,6.26,3.89,1.44
-0.18246226,0.7492699,Royan,17102,19.64,5.14,8.81,0.48,0.82,7.43,0.28,3.76,7.3,5.07
-0.108815216,0.7352578,Royas,305,5.42,6.26,7.13,2.17,0.11,1.83,9.94,2.41,7.33,1.33
-0.13308989,0.7430685,Royat,4658,6.66,9.28,2.49,8.89,1.42,0.52,1.07,9.06,8.05,5.82
-0.12907693,0.8104799,Royaucourt,192,9.49,5.51,8.41,1.22,0.6,2.58,8.2,1.89,6.3,2.01
-0.11801349,0.80730957,Royaucourt-et-Chailvet,177,3.03,0.46,8.61,4.0,2.72,0.39,7.83,5.15,1.68,3.1
-0.093330495,0.7911048,Royaumeix,279,21.8,1.54,1.71,6.18,2.04,7.22,2.55,2.13,8.63,3.49
-0.10761809,0.7308046,Roybon,1231,67.49,2.42,7.71,0.31,3.35,6.94,8.88,8.53,1.81,1.63
-0.12590358,0.8115753,Roye,6529,15.65,8.13,0.6,0.19,4.42,5.5,0.57,8.37,7.68,1.39
-0.08759073,0.7709818,Roye,1127,10.46,5.7,2.88,5.88,7.48,1.31,6.53,3.38,7.39,9.07
-0.12637717,0.8097577,Roye-sur-Matz,379,,1.55,3.2,,9.65,0.05,7.25,5.97,5.4,1.21
-0.11001346,0.75386536,Royer,120,5.99,1.62,3.34,6.44,2.55,1.23,9.47,6.73,8.3,6.09
-0.14655834,0.74651635,Royère-de-Vassivière,636,80.72,8.55,3.16,5.58,0.39,2.87,6.58,5.36,9.47,9.81
-0.1521755,0.7477097,Royères,795,17.29,4.82,5.4,7.37,8.31,5.88,7.73,4.19,9.87,6.66
-0.11264725,0.720547,Roynac,415,17.39,4.1,9.41,3.72,6.73,1.05,2.33,7.8,2.14,0.84
-0.13262473,0.8263416,Royon,103,7.51,0.98,9.61,1.56,2.46,2.31,3.64,9.35,6.31,0.46
-0.14610006,0.81622887,Royville,216,4.47,6.39,4.43,9.05,7.58,9.07,2.21,5.81,0.83,5.37
-0.1811323,0.801107,Roz-Landrieux,1057,18.11,5.08,9.67,3.88,6.39,8.64,6.41,9.84,0.47,6.77
-0.17845196,0.8013474,Roz-sur-Couesnon,952,26.14,2.88,1.07,2.63,2.52,1.22,3.35,0.71,1.09,7.04
-0.12666552,0.79371953,Rozay-en-Brie,2613,3.15,9.79,3.65,6.7,4.99,0.64,9.18,6.25,6.49,7.67
-0.08749996,0.78471154,Rozelieures,139,,4.62,6.72,,9.06,2.51,3.06,5.56,1.29,9.03
-0.09029292,0.7965448,Rozérieulles,1326,6.64,6.95,7.75,0.97,1.54,6.53,6.37,0.68,5.45,9.03
-0.09188355,0.78147614,Rozerotte,185,6.4,3.59,4.87,4.42,6.44,0.05,1.79,9.46,2.6,0.59
-0.17134438,0.71485966,Rozès,109,,0.4,1.77,,4.28,6.35,1.62,2.94,8.23,3.17
-0.12151773,0.80200565,Rozet-Saint-Albin,292,8.06,5.07,7.25,6.05,4.25,0.88,9.01,3.16,4.31,6.76
-0.12128585,0.7344754,Rozier-Côtes-d'Aurec,359,13.79,4.1,7.12,5.03,0.41,9.3,4.6,4.51,0.25,5.55
-0.11821139,0.74155486,Rozier-en-Donzy,1268,9.64,5.12,5.04,9.15,3.34,9.71,9.83,8.86,0.11,4.15
-0.14306383,0.7831602,Rozières-en-Beauce,157,9.22,0.74,0.29,2.13,9.45,0.44,6.88,7.71,8.48,0.11
-0.12057528,0.8041996,Rozières-sur-Crise,261,7.28,1.71,1.49,1.43,0.4,2.17,1.63,0.2,5.0,9.73
-0.096483074,0.7798246,Rozières-sur-Mouzon,96,,5.37,8.28,,7.91,6.97,6.2,5.42,8.06,9.28
-0.15115122,0.7456577,Roziers-Saint-Georges,153,11.84,9.82,0.94,0.11,4.41,6.34,1.12,3.34,4.45,0.99
-0.12042191,0.7970445,Rozoy-Bellevalle,100,6.77,9.45,9.85,0.97,2.85,2.97,3.25,3.63,6.38,0.98
-0.11099301,0.809689,Rozoy-sur-Serre,1079,16.95,6.85,1.62,1.95,2.8,7.4,9.72,1.86,4.51,3.64
-0.121715754,0.7688434,Ruages,110,10.46,6.76,8.81,2.32,3.64,6.06,2.73,9.32,3.29,5.0
-0.13982758,0.7856294,Ruan,235,16.4,3.4,8.53,8.87,7.13,2.59,0.27,1.73,1.45,6.54
-0.14922763,0.7854372,Ruan-sur-Egvonne,93,11.38,2.46,6.63,1.98,4.25,5.99,5.21,5.68,0.67,2.67
-0.15956904,0.7861015,Ruaudin,2862,13.88,9.99,5.29,7.86,4.09,5.29,2.79,4.4,1.38,8.91
-0.10108282,0.8080964,Rubécourt-et-Lamécourt,172,4.7,1.46,1.36,6.78,2.94,4.7,9.2,1.15,0.28,1.91
-0.1301574,0.7920712,Rubelles,1653,3.92,4.2,6.66,2.51,6.97,0.45,5.29,9.98,5.06,3.24
-0.12960285,0.8177782,Rubempré,675,10.24,6.96,2.22,1.23,8.67,7.98,5.23,4.99,5.07,7.91
-0.16803537,0.8116236,Rubercy,93,5.59,0.82,4.13,9.94,0.85,2.4,2.17,6.41,8.14,8.98
-0.1286063,0.8103678,Rubescourt,134,3.98,5.08,9.56,5.65,9.39,0.76,0.07,3.2,5.0,9.77
-0.110320345,0.80917317,Rubigny,64,,9.47,9.41,,4.42,6.8,7.16,0.85,6.81,1.5
-0.12767115,0.83204997,Rubrouck,772,15.01,0.32,0.67,8.74,9.13,0.22,6.57,0.91,8.22,1.63
-0.18694322,0.8028109,Ruca,504,12.33,1.29,7.51,1.58,0.57,4.19,3.38,2.85,3.28,7.46
-0.17333679,0.73236066,Ruch,504,14.64,1.84,9.97,0.48,2.3,0.5,9.04,6.5,9.12,6.45
-0.16480699,0.8104799,Rucqueville,139,2.62,9.21,4.42,9.82,0.18,8.97,1.21,8.99,5.87,2.6
-0.16398226,0.7430976,Rudeau-Ladosse,157,14.21,7.23,3.32,5.0,0.55,2.65,0.38,3.07,2.18,6.66
-0.15009509,0.7273022,Rudelle,153,6.81,1.71,5.03,6.35,4.9,8.79,4.19,4.88,3.52,7.92
-0.13675247,0.82344925,Rue,3075,29.45,8.85,1.68,8.02,9.54,3.97,5.69,2.31,5.88,5.18
-0.07926689,0.76835454,Ruederbach,280,4.46,1.07,0.89,6.2,4.12,8.11,1.87,2.73,6.62,9.59
-0.14907275,0.7980055,Rueil-la-Gadelière,476,18.96,8.87,0.85,7.98,5.53,5.9,2.06,2.71,1.82,6.63
-0.13485162,0.7983039,Rueil-Malmaison,73469,14.63,1.75,3.23,9.11,2.28,2.84,2.94,2.88,3.92,9.39
-0.07782883,0.7727294,Ruelisheim,2657,7.13,1.53,0.21,4.56,8.89,5.58,1.52,2.31,5.41,8.17
-0.16730388,0.7472436,Ruelle-sur-Touvre,7220,10.64,4.01,1.28,3.88,2.78,1.65,7.82,9.53,0.71,1.65
-0.11573725,0.82001686,Ruesnes,496,6.81,2.64,0.29,2.52,6.72,7.14,7.78,5.27,3.62,7.89
-0.1503751,0.72778976,Rueyres,196,9.37,1.69,6.22,3.44,0.53,6.92,5.01,7.59,3.92,1.55
-0.1530314,0.7615748,Ruffec,525,43.17,4.4,9.32,8.41,6.68,5.03,7.53,3.15,3.8,2.46
-0.16643938,0.753271,Ruffec,3630,13.52,8.1,8.69,7.53,1.46,6.28,1.55,9.03,4.56,3.4
-0.09698368,0.7652697,Ruffey-le-Château,275,,0.6,8.38,,3.8,9.32,0.72,1.85,8.63,7.43
-0.107922405,0.76179945,Ruffey-lès-Beaune,658,15.58,1.29,5.73,2.45,5.34,9.15,0.23,6.2,5.64,9.61
-0.10524628,0.76761264,Ruffey-lès-Echirey,1081,11.23,9.78,2.4,8.5,1.4,8.75,5.05,3.58,7.0,7.6
-0.10167472,0.756235,Ruffey-sur-Seille,736,18.18,1.63,6.81,9.83,7.74,8.71,3.43,1.84,5.44,8.6
-0.18910038,0.7898296,Ruffiac,1311,36.91,9.17,1.01,9.98,7.37,4.58,6.34,9.46,4.99,5.49
-0.10108932,0.74293965,Ruffieu,188,13.96,6.11,2.51,1.29,1.62,2.44,5.42,0.38,4.32,1.32
-0.09918744,0.74021035,Ruffieux,666,13.6,0.09,4.82,7.92,1.0,1.17,0.8,9.66,4.22,6.39
