Winner, Standing, Pole, Fatest_lap, City, Overtaking, Lap_nb
Raiducknen, ['Raiducknen', 'Duckmilton', 'Prostduck', 'Schumaduck', 'Duckberg', 'Verstaduck', 'Ayrduck', 'Alonsduck', 'Buckton', 'Ducktel'], Ayrduck, 56, Madrid, 48, 17
Duckmilton, ['Duckmilton', 'Verstaduck', 'Duckberg', 'Schumaduck', 'Raiducknen', 'Ducktel', 'Alonsduck', 'Ayrduck', 'Prostduck', 'Buckton'], Verstaduck, 50, Tokyo, 43, 15
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Raiducknen', 'Prostduck', 'Duckberg', 'Alonsduck', 'Verstaduck', 'Ayrduck', 'Buckton'], Verstaduck, 50, Paris, 47, 18
Duckmilton, ['Duckmilton', 'Alonsduck', 'Verstaduck', 'Raiducknen', 'Prostduck', 'Ayrduck', 'Buckton', 'Ducktel', 'Schumaduck', 'Duckberg'], Alonsduck, 53, Rome, 47, 15
Duckmilton, ['Duckmilton', 'Verstaduck', 'Ducktel', 'Duckberg', 'Raiducknen', 'Schumaduck', 'Alonsduck', 'Ayrduck', 'Prostduck', 'Buckton'], Schumaduck, 54, Rio, 44, 12
Duckmilton, ['Duckmilton', 'Verstaduck', 'Duckberg', 'Raiducknen', 'Prostduck', 'Schumaduck', 'Ducktel', 'Buckton', 'Ayrduck', 'Alonsduck'], Raiducknen, 53, Tokyo, 45, 10
Alonsduck, ['Alonsduck', 'Duckmilton', 'Raiducknen', 'Schumaduck', 'Buckton', 'Verstaduck', 'Prostduck', 'Ducktel', 'Duckberg', 'Ayrduck'], Schumaduck, 53, New York, 44, 12
Duckmilton, ['Duckmilton', 'Duckberg', 'Ayrduck', 'Verstaduck', 'Schumaduck', 'Alonsduck', 'Buckton', 'Prostduck', 'Raiducknen', 'Ducktel'], Alonsduck, 53, Tokyo, 47, 18
Duckmilton, ['Duckmilton', 'Schumaduck', 'Verstaduck', 'Duckberg', 'Ducktel', 'Raiducknen', 'Alonsduck', 'Buckton', 'Prostduck', 'Ayrduck'], Duckberg, 58, Londres, 47, 20
Alonsduck, ['Alonsduck', 'Schumaduck', 'Duckmilton', 'Verstaduck', 'Prostduck', 'Buckton', 'Raiducknen', 'Duckberg', 'Ducktel', 'Ayrduck'], Duckberg, 54, Rome, 50, 20
Schumaduck, ['Schumaduck', 'Duckmilton', 'Raiducknen', 'Alonsduck', 'Ayrduck', 'Ducktel', 'Verstaduck', 'Buckton', 'Duckberg', 'Prostduck'], Buckton, 60, Tokyo, 48, 12
Duckmilton, ['Duckmilton', 'Verstaduck', 'Alonsduck', 'Duckberg', 'Buckton', 'Schumaduck', 'Raiducknen', 'Prostduck', 'Ayrduck', 'Ducktel'], Alonsduck, 59, Tokyo, 42, 14
Duckmilton, ['Duckmilton', 'Verstaduck', 'Schumaduck', 'Duckberg', 'Alonsduck', 'Raiducknen', 'Buckton', 'Ducktel', 'Prostduck', 'Ayrduck'], Prostduck, 57, Berlin, 44, 13
Schumaduck, ['Schumaduck', 'Duckmilton', 'Raiducknen', 'Ducktel', 'Ayrduck', 'Verstaduck', 'Duckberg', 'Alonsduck', 'Buckton', 'Prostduck'], Raiducknen, 52, Londres, 46, 18
Duckmilton, ['Duckmilton', 'Ducktel', 'Alonsduck', 'Verstaduck', 'Schumaduck', 'Prostduck', 'Duckberg', 'Ayrduck', 'Raiducknen', 'Buckton'], Duckmilton, 50, Moscou, 49, 12
Duckmilton, ['Duckmilton', 'Schumaduck', 'Duckberg', 'Ducktel', 'Raiducknen', 'Verstaduck', 'Prostduck', 'Alonsduck', 'Buckton', 'Ayrduck'], Schumaduck, 57, Paris, 44, 15
Duckmilton, ['Duckmilton', 'Ducktel', 'Duckberg', 'Schumaduck', 'Verstaduck', 'Prostduck', 'Alonsduck', 'Raiducknen', 'Buckton', 'Ayrduck'], Duckmilton, 51, Rio, 49, 20
Duckmilton, ['Duckmilton', 'Buckton', 'Schumaduck', 'Ayrduck', 'Alonsduck', 'Raiducknen', 'Verstaduck', 'Prostduck', 'Ducktel', 'Duckberg'], Prostduck, 53, Moscou, 48, 16
Duckmilton, ['Duckmilton', 'Prostduck', 'Ducktel', 'Schumaduck', 'Buckton', 'Raiducknen', 'Duckberg', 'Verstaduck', 'Alonsduck', 'Ayrduck'], Ducktel, 50, Londres, 41, 16
Raiducknen, ['Raiducknen', 'Duckmilton', 'Ayrduck', 'Verstaduck', 'Ducktel', 'Alonsduck', 'Duckberg', 'Schumaduck', 'Buckton', 'Prostduck'], Alonsduck, 58, Madrid, 45, 15
Schumaduck, ['Schumaduck', 'Verstaduck', 'Duckmilton', 'Ayrduck', 'Alonsduck', 'Prostduck', 'Ducktel', 'Raiducknen', 'Duckberg', 'Buckton'], Duckberg, 56, Londres, 46, 17
Alonsduck, ['Alonsduck', 'Duckmilton', 'Ayrduck', 'Schumaduck', 'Duckberg', 'Raiducknen', 'Ducktel', 'Verstaduck', 'Prostduck', 'Buckton'], Buckton, 53, Moscou, 46, 17
Prostduck, ['Prostduck', 'Raiducknen', 'Duckmilton', 'Ducktel', 'Schumaduck', 'Alonsduck', 'Duckberg', 'Ayrduck', 'Verstaduck', 'Buckton'], Duckmilton, 59, Londres, 42, 12
Verstaduck, ['Verstaduck', 'Duckmilton', 'Raiducknen', 'Prostduck', 'Schumaduck', 'Duckberg', 'Alonsduck', 'Ducktel', 'Buckton', 'Ayrduck'], Ayrduck, 50, Berne, 50, 13
Duckmilton, ['Duckmilton', 'Schumaduck', 'Verstaduck', 'Raiducknen', 'Ducktel', 'Duckberg', 'Ayrduck', 'Prostduck', 'Alonsduck', 'Buckton'], Duckberg, 54, Paris, 49, 18
Alonsduck, ['Alonsduck', 'Verstaduck', 'Duckmilton', 'Schumaduck', 'Prostduck', 'Ducktel', 'Duckberg', 'Buckton', 'Raiducknen', 'Ayrduck'], Alonsduck, 51, Paris, 41, 13
Duckmilton, ['Duckmilton', 'Schumaduck', 'Duckberg', 'Raiducknen', 'Prostduck', 'Verstaduck', 'Ducktel', 'Alonsduck', 'Buckton', 'Ayrduck'], Ayrduck, 51, Moscou, 45, 10
Duckmilton, ['Duckmilton', 'Verstaduck', 'Ducktel', 'Buckton', 'Alonsduck', 'Ayrduck', 'Schumaduck', 'Raiducknen', 'Duckberg', 'Prostduck'], Schumaduck, 53, Pekin, 46, 18
Duckmilton, ['Duckmilton', 'Schumaduck', 'Ducktel', 'Verstaduck', 'Raiducknen', 'Prostduck', 'Buckton', 'Alonsduck', 'Ayrduck', 'Duckberg'], Schumaduck, 55, Madrid, 43, 15
Duckmilton, ['Duckmilton', 'Alonsduck', 'Schumaduck', 'Prostduck', 'Verstaduck', 'Ducktel', 'Raiducknen', 'Buckton', 'Duckberg', 'Ayrduck'], Ducktel, 60, Londres, 45, 15
Duckmilton, ['Duckmilton', 'Verstaduck', 'Schumaduck', 'Prostduck', 'Ducktel', 'Duckberg', 'Alonsduck', 'Ayrduck', 'Buckton', 'Raiducknen'], Schumaduck, 56, Paris, 43, 10
Duckmilton, ['Duckmilton', 'Prostduck', 'Alonsduck', 'Schumaduck', 'Duckberg', 'Raiducknen', 'Ayrduck', 'Buckton', 'Ducktel', 'Verstaduck'], Ducktel, 51, Berlin, 40, 17
Duckmilton, ['Duckmilton', 'Schumaduck', 'Verstaduck', 'Duckberg', 'Raiducknen', 'Buckton', 'Ayrduck', 'Ducktel', 'Alonsduck', 'Prostduck'], Raiducknen, 55, New York, 45, 12
Duckmilton, ['Duckmilton', 'Duckberg', 'Schumaduck', 'Buckton', 'Verstaduck', 'Alonsduck', 'Ducktel', 'Prostduck', 'Raiducknen', 'Ayrduck'], Ducktel, 58, Singapour, 46, 18
Duckmilton, ['Duckmilton', 'Prostduck', 'Ducktel', 'Schumaduck', 'Verstaduck', 'Alonsduck', 'Raiducknen', 'Ayrduck', 'Buckton', 'Duckberg'], Ayrduck, 55, Moscou, 47, 16
Duckmilton, ['Duckmilton', 'Buckton', 'Verstaduck', 'Ducktel', 'Schumaduck', 'Ayrduck', 'Raiducknen', 'Duckberg', 'Alonsduck', 'Prostduck'], Ayrduck, 57, Singapour, 48, 15
Alonsduck, ['Alonsduck', 'Ducktel', 'Duckmilton', 'Schumaduck', 'Buckton', 'Duckberg', 'Verstaduck', 'Raiducknen', 'Prostduck', 'Ayrduck'], Alonsduck, 54, Londres, 48, 11
Alonsduck, ['Alonsduck', 'Duckmilton', 'Ducktel', 'Raiducknen', 'Verstaduck', 'Buckton', 'Schumaduck', 'Duckberg', 'Prostduck', 'Ayrduck'], Verstaduck, 59, Moscou, 46, 12
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Raiducknen', 'Verstaduck', 'Duckberg', 'Buckton', 'Alonsduck', 'Ayrduck', 'Prostduck'], Buckton, 53, Moscou, 43, 20
Duckmilton, ['Duckmilton', 'Ayrduck', 'Raiducknen', 'Verstaduck', 'Schumaduck', 'Ducktel', 'Buckton', 'Alonsduck', 'Prostduck', 'Duckberg'], Schumaduck, 50, New York, 44, 20
Schumaduck, ['Schumaduck', 'Duckmilton', 'Verstaduck', 'Alonsduck', 'Prostduck', 'Raiducknen', 'Duckberg', 'Buckton', 'Ducktel', 'Ayrduck'], Duckberg, 55, Rio, 40, 11
Duckmilton, ['Duckmilton', 'Buckton', 'Verstaduck', 'Ducktel', 'Schumaduck', 'Duckberg', 'Ayrduck', 'Prostduck', 'Alonsduck', 'Raiducknen'], Raiducknen, 54, Berne, 48, 20
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Alonsduck', 'Verstaduck', 'Raiducknen', 'Duckberg', 'Buckton', 'Ayrduck', 'Prostduck'], Ayrduck, 53, Madrid, 48, 12
Duckmilton, ['Duckmilton', 'Raiducknen', 'Ducktel', 'Verstaduck', 'Schumaduck', 'Duckberg', 'Prostduck', 'Alonsduck', 'Ayrduck', 'Buckton'], Verstaduck, 54, Singapour, 40, 14
Duckmilton, ['Duckmilton', 'Raiducknen', 'Verstaduck', 'Duckberg', 'Prostduck', 'Alonsduck', 'Ducktel', 'Buckton', 'Schumaduck', 'Ayrduck'], Alonsduck, 57, Berlin, 40, 13
Duckmilton, ['Duckmilton', 'Duckberg', 'Verstaduck', 'Schumaduck', 'Alonsduck', 'Raiducknen', 'Ducktel', 'Prostduck', 'Buckton', 'Ayrduck'], Ayrduck, 60, Berne, 49, 13
Duckmilton, ['Duckmilton', 'Alonsduck', 'Buckton', 'Prostduck', 'Schumaduck', 'Verstaduck', 'Raiducknen', 'Duckberg', 'Ducktel', 'Ayrduck'], Schumaduck, 59, Paris, 46, 17
Duckmilton, ['Duckmilton', 'Duckberg', 'Raiducknen', 'Verstaduck', 'Buckton', 'Prostduck', 'Schumaduck', 'Ducktel', 'Alonsduck', 'Ayrduck'], Duckberg, 51, Rome, 43, 16
Ducktel, ['Ducktel', 'Duckmilton', 'Raiducknen', 'Schumaduck', 'Verstaduck', 'Prostduck', 'Duckberg', 'Alonsduck', 'Ayrduck', 'Buckton'], Alonsduck, 51, Paris, 48, 16
Duckmilton, ['Duckmilton', 'Verstaduck', 'Buckton', 'Ayrduck', 'Prostduck', 'Alonsduck', 'Duckberg', 'Ducktel', 'Schumaduck', 'Raiducknen'], Raiducknen, 57, Moscou, 46, 20
Duckmilton, ['Duckmilton', 'Raiducknen', 'Ayrduck', 'Duckberg', 'Ducktel', 'Buckton', 'Verstaduck', 'Schumaduck', 'Alonsduck', 'Prostduck'], Ducktel, 53, Pekin, 50, 15
Duckmilton, ['Duckmilton', 'Schumaduck', 'Alonsduck', 'Verstaduck', 'Duckberg', 'Buckton', 'Prostduck', 'Ducktel', 'Ayrduck', 'Raiducknen'], Schumaduck, 51, Berlin, 44, 20
Duckmilton, ['Duckmilton', 'Raiducknen', 'Schumaduck', 'Alonsduck', 'Verstaduck', 'Ducktel', 'Buckton', 'Prostduck', 'Ayrduck', 'Duckberg'], Ducktel, 51, Singapour, 44, 11
Alonsduck, ['Alonsduck', 'Duckmilton', 'Duckberg', 'Schumaduck', 'Raiducknen', 'Ayrduck', 'Buckton', 'Ducktel', 'Verstaduck', 'Prostduck'], Ducktel, 51, Paris, 50, 20
Buckton, ['Buckton', 'Duckmilton', 'Prostduck', 'Ducktel', 'Duckberg', 'Verstaduck', 'Schumaduck', 'Alonsduck', 'Raiducknen', 'Ayrduck'], Prostduck, 54, Tokyo, 44, 18
Ducktel, ['Ducktel', 'Duckmilton', 'Verstaduck', 'Duckberg', 'Raiducknen', 'Alonsduck', 'Schumaduck', 'Buckton', 'Prostduck', 'Ayrduck'], Schumaduck, 59, Madrid, 50, 14
Duckmilton, ['Duckmilton', 'Ayrduck', 'Ducktel', 'Alonsduck', 'Buckton', 'Verstaduck', 'Schumaduck', 'Duckberg', 'Prostduck', 'Raiducknen'], Verstaduck, 51, Moscou, 50, 11
Duckmilton, ['Duckmilton', 'Verstaduck', 'Schumaduck', 'Duckberg', 'Buckton', 'Ducktel', 'Alonsduck', 'Ayrduck', 'Raiducknen', 'Prostduck'], Alonsduck, 51, New York, 49, 20
Raiducknen, ['Raiducknen', 'Schumaduck', 'Duckmilton', 'Verstaduck', 'Alonsduck', 'Prostduck', 'Ducktel', 'Duckberg', 'Ayrduck', 'Buckton'], Prostduck, 58, Madrid, 48, 17
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Prostduck', 'Duckberg', 'Raiducknen', 'Verstaduck', 'Alonsduck', 'Buckton', 'Ayrduck'], Ayrduck, 53, Singapour, 49, 13
Duckmilton, ['Duckmilton', 'Buckton', 'Raiducknen', 'Verstaduck', 'Alonsduck', 'Ayrduck', 'Schumaduck', 'Ducktel', 'Prostduck', 'Duckberg'], Alonsduck, 51, Moscou, 40, 17
Duckmilton, ['Duckmilton', 'Alonsduck', 'Raiducknen', 'Schumaduck', 'Verstaduck', 'Prostduck', 'Buckton', 'Ayrduck', 'Ducktel', 'Duckberg'], Prostduck, 54, New York, 40, 19
Duckmilton, ['Duckmilton', 'Schumaduck', 'Verstaduck', 'Alonsduck', 'Ducktel', 'Raiducknen', 'Prostduck', 'Duckberg', 'Buckton', 'Ayrduck'], Buckton, 54, Moscou, 43, 13
Prostduck, ['Prostduck', 'Schumaduck', 'Duckmilton', 'Raiducknen', 'Alonsduck', 'Buckton', 'Ducktel', 'Duckberg', 'Verstaduck', 'Ayrduck'], Prostduck, 57, Singapour, 48, 18
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Prostduck', 'Raiducknen', 'Duckberg', 'Ayrduck', 'Verstaduck', 'Alonsduck', 'Buckton'], Duckmilton, 55, Rio, 47, 10
Verstaduck, ['Verstaduck', 'Duckmilton', 'Raiducknen', 'Duckberg', 'Ducktel', 'Schumaduck', 'Alonsduck', 'Prostduck', 'Buckton', 'Ayrduck'], Ayrduck, 60, Madrid, 45, 14
Duckmilton, ['Duckmilton', 'Raiducknen', 'Schumaduck', 'Verstaduck', 'Alonsduck', 'Ayrduck', 'Ducktel', 'Duckberg', 'Prostduck', 'Buckton'], Alonsduck, 55, Madrid, 46, 14
Duckmilton, ['Duckmilton', 'Schumaduck', 'Ducktel', 'Verstaduck', 'Duckberg', 'Prostduck', 'Ayrduck', 'Alonsduck', 'Raiducknen', 'Buckton'], Verstaduck, 51, Tokyo, 46, 11
Verstaduck, ['Verstaduck', 'Duckmilton', 'Ayrduck', 'Duckberg', 'Ducktel', 'Schumaduck', 'Buckton', 'Raiducknen', 'Prostduck', 'Alonsduck'], Ayrduck, 59, Londres, 43, 16
Duckmilton, ['Duckmilton', 'Duckberg', 'Prostduck', 'Ducktel', 'Raiducknen', 'Alonsduck', 'Schumaduck', 'Ayrduck', 'Verstaduck', 'Buckton'], Raiducknen, 57, Singapour, 40, 10
Duckmilton, ['Duckmilton', 'Alonsduck', 'Raiducknen', 'Schumaduck', 'Prostduck', 'Ducktel', 'Verstaduck', 'Buckton', 'Duckberg', 'Ayrduck'], Verstaduck, 60, Rio, 44, 19
Duckmilton, ['Duckmilton', 'Raiducknen', 'Schumaduck', 'Verstaduck', 'Prostduck', 'Duckberg', 'Ducktel', 'Ayrduck', 'Alonsduck', 'Buckton'], Raiducknen, 56, Tokyo, 41, 12
Duckmilton, ['Duckmilton', 'Alonsduck', 'Verstaduck', 'Prostduck', 'Ducktel', 'Schumaduck', 'Ayrduck', 'Buckton', 'Duckberg', 'Raiducknen'], Schumaduck, 59, Rome, 46, 20
Duckmilton, ['Duckmilton', 'Raiducknen', 'Schumaduck', 'Duckberg', 'Verstaduck', 'Alonsduck', 'Prostduck', 'Ducktel', 'Buckton', 'Ayrduck'], Ayrduck, 52, Pekin, 42, 20
Duckmilton, ['Duckmilton', 'Alonsduck', 'Verstaduck', 'Ducktel', 'Raiducknen', 'Prostduck', 'Ayrduck', 'Duckberg', 'Schumaduck', 'Buckton'], Prostduck, 55, Singapour, 42, 20
Duckmilton, ['Duckmilton', 'Ducktel', 'Alonsduck', 'Duckberg', 'Verstaduck', 'Schumaduck', 'Raiducknen', 'Buckton', 'Prostduck', 'Ayrduck'], Raiducknen, 50, Madrid, 41, 19
Buckton, ['Buckton', 'Verstaduck', 'Prostduck', 'Duckberg', 'Raiducknen', 'Duckmilton', 'Alonsduck', 'Ducktel', 'Schumaduck', 'Ayrduck'], Schumaduck, 59, Rome, 45, 13
Duckmilton, ['Duckmilton', 'Alonsduck', 'Prostduck', 'Verstaduck', 'Buckton', 'Raiducknen', 'Schumaduck', 'Ducktel', 'Ayrduck', 'Duckberg'], Verstaduck, 57, Madrid, 50, 14
Schumaduck, ['Schumaduck', 'Duckmilton', 'Prostduck', 'Verstaduck', 'Ducktel', 'Raiducknen', 'Alonsduck', 'Buckton', 'Duckberg', 'Ayrduck'], Duckberg, 55, Pekin, 41, 20
Duckmilton, ['Duckmilton', 'Prostduck', 'Alonsduck', 'Schumaduck', 'Raiducknen', 'Duckberg', 'Ducktel', 'Buckton', 'Verstaduck', 'Ayrduck'], Schumaduck, 53, Rome, 44, 17
Duckmilton, ['Duckmilton', 'Ducktel', 'Raiducknen', 'Verstaduck', 'Buckton', 'Alonsduck', 'Schumaduck', 'Prostduck', 'Duckberg', 'Ayrduck'], Ducktel, 56, Paris, 42, 18
Duckmilton, ['Duckmilton', 'Verstaduck', 'Ducktel', 'Raiducknen', 'Schumaduck', 'Duckberg', 'Buckton', 'Alonsduck', 'Ayrduck', 'Prostduck'], Raiducknen, 51, Tokyo, 43, 12
Duckmilton, ['Duckmilton', 'Ducktel', 'Alonsduck', 'Verstaduck', 'Raiducknen', 'Schumaduck', 'Ayrduck', 'Duckberg', 'Buckton', 'Prostduck'], Duckberg, 50, Singapour, 45, 14
Buckton, ['Buckton', 'Duckmilton', 'Verstaduck', 'Schumaduck', 'Alonsduck', 'Raiducknen', 'Ayrduck', 'Ducktel', 'Prostduck', 'Duckberg'], Schumaduck, 56, Paris, 45, 19
Duckmilton, ['Duckmilton', 'Raiducknen', 'Ducktel', 'Verstaduck', 'Schumaduck', 'Alonsduck', 'Buckton', 'Prostduck', 'Duckberg', 'Ayrduck'], Ducktel, 59, New York, 41, 17
Duckmilton, ['Duckmilton', 'Verstaduck', 'Ducktel', 'Duckberg', 'Raiducknen', 'Schumaduck', 'Prostduck', 'Ayrduck', 'Alonsduck', 'Buckton'], Schumaduck, 60, New York, 46, 11
Duckmilton, ['Duckmilton', 'Raiducknen', 'Ducktel', 'Prostduck', 'Duckberg', 'Alonsduck', 'Verstaduck', 'Schumaduck', 'Buckton', 'Ayrduck'], Prostduck, 52, Moscou, 44, 12
Ducktel, ['Ducktel', 'Duckmilton', 'Verstaduck', 'Raiducknen', 'Alonsduck', 'Prostduck', 'Schumaduck', 'Buckton', 'Duckberg', 'Ayrduck'], Buckton, 57, Tokyo, 43, 14
Duckmilton, ['Duckmilton', 'Raiducknen', 'Ayrduck', 'Verstaduck', 'Ducktel', 'Alonsduck', 'Schumaduck', 'Duckberg', 'Prostduck', 'Buckton'], Buckton, 50, Rio, 41, 11
Duckmilton, ['Duckmilton', 'Alonsduck', 'Buckton', 'Schumaduck', 'Ducktel', 'Verstaduck', 'Duckberg', 'Raiducknen', 'Prostduck', 'Ayrduck'], Raiducknen, 53, Tokyo, 41, 13
Duckmilton, ['Duckmilton', 'Ducktel', 'Duckberg', 'Alonsduck', 'Schumaduck', 'Raiducknen', 'Ayrduck', 'Prostduck', 'Buckton', 'Verstaduck'], Ducktel, 50, Tokyo, 40, 19
Duckmilton, ['Duckmilton', 'Schumaduck', 'Duckberg', 'Raiducknen', 'Verstaduck', 'Ducktel', 'Prostduck', 'Ayrduck', 'Buckton', 'Alonsduck'], Schumaduck, 55, Rome, 46, 12
Duckmilton, ['Duckmilton', 'Raiducknen', 'Schumaduck', 'Alonsduck', 'Duckberg', 'Verstaduck', 'Prostduck', 'Ducktel', 'Buckton', 'Ayrduck'], Ducktel, 53, Berne, 45, 17
Ducktel, ['Ducktel', 'Duckmilton', 'Schumaduck', 'Verstaduck', 'Alonsduck', 'Duckberg', 'Buckton', 'Prostduck', 'Ayrduck', 'Raiducknen'], Schumaduck, 55, Berlin, 45, 16
Duckmilton, ['Duckmilton', 'Buckton', 'Prostduck', 'Verstaduck', 'Duckberg', 'Schumaduck', 'Ducktel', 'Raiducknen', 'Alonsduck', 'Ayrduck'], Schumaduck, 50, Berlin, 50, 20
Buckton, ['Buckton', 'Duckmilton', 'Verstaduck', 'Raiducknen', 'Schumaduck', 'Ducktel', 'Ayrduck', 'Alonsduck', 'Duckberg', 'Prostduck'], Prostduck, 59, Rome, 44, 13
Duckmilton, ['Duckmilton', 'Ducktel', 'Duckberg', 'Raiducknen', 'Ayrduck', 'Verstaduck', 'Alonsduck', 'Prostduck', 'Buckton', 'Schumaduck'], Duckberg, 56, Berne, 45, 19
Duckmilton, ['Duckmilton', 'Schumaduck', 'Duckberg', 'Verstaduck', 'Raiducknen', 'Buckton', 'Ducktel', 'Prostduck', 'Ayrduck', 'Alonsduck'], Duckmilton, 52, Rome, 49, 10
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Alonsduck', 'Buckton', 'Verstaduck', 'Ayrduck', 'Prostduck', 'Raiducknen', 'Duckberg'], Prostduck, 59, Paris, 42, 12
Ducktel, ['Ducktel', 'Duckmilton', 'Raiducknen', 'Buckton', 'Schumaduck', 'Ayrduck', 'Alonsduck', 'Verstaduck', 'Duckberg', 'Prostduck'], Verstaduck, 56, Paris, 46, 15
Prostduck, ['Prostduck', 'Duckmilton', 'Ducktel', 'Schumaduck', 'Duckberg', 'Alonsduck', 'Raiducknen', 'Buckton', 'Verstaduck', 'Ayrduck'], Ayrduck, 60, Rio, 42, 10
Schumaduck, ['Schumaduck', 'Prostduck', 'Duckmilton', 'Alonsduck', 'Ducktel', 'Raiducknen', 'Buckton', 'Verstaduck', 'Duckberg', 'Ayrduck'], Duckberg, 59, Berne, 43, 13
Duckmilton, ['Duckmilton', 'Raiducknen', 'Verstaduck', 'Duckberg', 'Schumaduck', 'Prostduck', 'Alonsduck', 'Ducktel', 'Buckton', 'Ayrduck'], Duckberg, 54, Rome, 46, 15
Buckton, ['Buckton', 'Duckmilton', 'Verstaduck', 'Raiducknen', 'Ayrduck', 'Schumaduck', 'Ducktel', 'Duckberg', 'Prostduck', 'Alonsduck'], Ayrduck, 57, New York, 41, 15
Duckmilton, ['Duckmilton', 'Ducktel', 'Schumaduck', 'Raiducknen', 'Verstaduck', 'Prostduck', 'Duckberg', 'Alonsduck', 'Buckton', 'Ayrduck'], Schumaduck, 50, Tokyo, 43, 16
Duckmilton, ['Duckmilton', 'Schumaduck', 'Ducktel', 'Alonsduck', 'Verstaduck', 'Duckberg', 'Prostduck', 'Buckton', 'Ayrduck', 'Raiducknen'], Raiducknen, 59, Londres, 47, 13
Duckmilton, ['Duckmilton', 'Prostduck', 'Verstaduck', 'Alonsduck', 'Schumaduck', 'Buckton', 'Ducktel', 'Raiducknen', 'Ayrduck', 'Duckberg'], Prostduck, 59, Berne, 46, 10
Duckmilton, ['Duckmilton', 'Ducktel', 'Ayrduck', 'Schumaduck', 'Verstaduck', 'Raiducknen', 'Prostduck', 'Alonsduck', 'Duckberg', 'Buckton'], Verstaduck, 55, Paris, 40, 20
Duckmilton, ['Duckmilton', 'Buckton', 'Alonsduck', 'Verstaduck', 'Ducktel', 'Duckberg', 'Prostduck', 'Schumaduck', 'Raiducknen', 'Ayrduck'], Prostduck, 52, Berlin, 42, 20
Duckmilton, ['Duckmilton', 'Verstaduck', 'Ducktel', 'Raiducknen', 'Prostduck', 'Schumaduck', 'Alonsduck', 'Duckberg', 'Buckton', 'Ayrduck'], Alonsduck, 56, Moscou, 43, 19
Raiducknen, ['Raiducknen', 'Duckmilton', 'Duckberg', 'Schumaduck', 'Prostduck', 'Verstaduck', 'Ducktel', 'Buckton', 'Alonsduck', 'Ayrduck'], Ayrduck, 58, Rome, 42, 18
Duckmilton, ['Duckmilton', 'Alonsduck', 'Verstaduck', 'Raiducknen', 'Schumaduck', 'Buckton', 'Duckberg', 'Prostduck', 'Ayrduck', 'Ducktel'], Buckton, 57, Singapour, 44, 13
Duckmilton, ['Duckmilton', 'Ayrduck', 'Buckton', 'Alonsduck', 'Schumaduck', 'Duckberg', 'Ducktel', 'Verstaduck', 'Raiducknen', 'Prostduck'], Prostduck, 59, Pekin, 50, 16
Duckmilton, ['Duckmilton', 'Alonsduck', 'Schumaduck', 'Verstaduck', 'Ducktel', 'Buckton', 'Raiducknen', 'Prostduck', 'Duckberg', 'Ayrduck'], Duckmilton, 54, Pekin, 42, 11
Verstaduck, ['Verstaduck', 'Duckmilton', 'Prostduck', 'Alonsduck', 'Raiducknen', 'Schumaduck', 'Ducktel', 'Duckberg', 'Buckton', 'Ayrduck'], Buckton, 57, Londres, 45, 10
Schumaduck, ['Schumaduck', 'Prostduck', 'Duckmilton', 'Duckberg', 'Verstaduck', 'Alonsduck', 'Ducktel', 'Raiducknen', 'Ayrduck', 'Buckton'], Ducktel, 52, Berne, 42, 15
Duckmilton, ['Duckmilton', 'Schumaduck', 'Verstaduck', 'Prostduck', 'Alonsduck', 'Ducktel', 'Duckberg', 'Ayrduck', 'Raiducknen', 'Buckton'], Duckmilton, 52, Pekin, 43, 11
Ducktel, ['Ducktel', 'Prostduck', 'Duckmilton', 'Verstaduck', 'Schumaduck', 'Duckberg', 'Alonsduck', 'Raiducknen', 'Buckton', 'Ayrduck'], Duckmilton, 50, Moscou, 49, 18
Duckmilton, ['Duckmilton', 'Ducktel', 'Alonsduck', 'Prostduck', 'Schumaduck', 'Buckton', 'Raiducknen', 'Ayrduck', 'Verstaduck', 'Duckberg'], Duckmilton, 60, Rio, 44, 12
Duckmilton, ['Duckmilton', 'Duckberg', 'Verstaduck', 'Raiducknen', 'Alonsduck', 'Ducktel', 'Prostduck', 'Schumaduck', 'Ayrduck', 'Buckton'], Ayrduck, 50, Singapour, 48, 20
Prostduck, ['Prostduck', 'Alonsduck', 'Duckmilton', 'Raiducknen', 'Verstaduck', 'Schumaduck', 'Duckberg', 'Ducktel', 'Ayrduck', 'Buckton'], Raiducknen, 54, Berne, 47, 17
Buckton, ['Buckton', 'Duckmilton', 'Schumaduck', 'Ayrduck', 'Alonsduck', 'Duckberg', 'Raiducknen', 'Ducktel', 'Verstaduck', 'Prostduck'], Schumaduck, 55, Rio, 49, 19
Schumaduck, ['Schumaduck', 'Duckmilton', 'Alonsduck', 'Ducktel', 'Raiducknen', 'Prostduck', 'Buckton', 'Ayrduck', 'Verstaduck', 'Duckberg'], Ducktel, 50, Londres, 43, 15
